_id,created_ID,description,title
61117ccfd6f9d1d8a124ac46,4135783280,"This module is concerned with the microscopic examination, measurement and interpretation of the microstructures of metals. This involves the development skills in the microstructural characterisation of metals and the development of sound microstructural measurement methodologies. This is then reinforced by logical reasoning based on an understanding of binary phase diagrams of the nature of the phase transformations occurring in metals and of the influence of processing on microstructure. This module also details the mathematical descriptions necessary for the solution of a variety of critical engineering problems, with an emphasis on materials processing.",EG-286 Materials Practicals 2a: Microstructure Development in Alloy Systems
61117cd0d6f9d1d8a124ac56,4135783280,The various research groups based in the department of Materials Engineering hosts a truly World-class suite of materials and coatings characterisation and analysis equipment. The module is designed to give an overview of all the techniques available to students during their postgraduate research.,EGSM12 Applied Instrumental & Analytical Techniques
61117cd0d6f9d1d8a124ac57,4135783280,"Since the 1970s, plastic electronics has expanded into a multitude of technologies and products incorporating flexible and transparent electronic circuits. Polymers or inks can be used as printable inks onto polymer-based substrates using various printing technologies, spin coating or vacuum deposition. Plastic electronics can use printed inks on plastic substrates, or it can consist of organic conductive polymers. Applications of plastic electronics will be discussed.",SC-M03 Plastics Electronics
61117cd7d6f9d1d8a124ad03,9939749939,"The module involves the application of scientific and engineering principles to the solution of a practical problem associated with engineering systems and processes.

The student will gain experience in working independently on a substantial, individually assigned task, using accepted planning procedures. It will require and develop self-organisation and the critical evaluation of options and results, as well as developing technical knowledge in the chosen topic.",EG-353 Research Project
61117cd7d6f9d1d8a124ad04,9939749939,"¿ Quantum mechanics ¿ Bohr model of the atom, Schrodinger equation, energy eigenvalues and wave functions of the hydrogen atom.

¿ Application of quantum mechanics to nano-scale semiconductor structures ¿ Semiconductor band structure, effective mass approximation, quantum wells, wires and dots, density of states for electrons, quantum devices. 

¿ Molecular modelling ¿ Basic atomic forces and bonding, small molecule models, proteins, molecular modelling packages.

¿ Transport of particles ¿ Electron transport; diffusion and conduction, nano-fluidics, rate equations and Monte Carlo simulations.",EGNM03 Nanoscale Simulation
61117cd8d6f9d1d8a124ad0a,3896027545,"The module aims to develop fundamental research skills. It comprises the development of supervised research work leading to a dissertation in the field of the Master's degree programme. The specific research topic will be chosen by the student following consultation with academic staff.",EG-D07 MSc Dissertation - Nanoscience to Nanotechnology
61117cd8d6f9d1d8a124ad0b,3896027545,"Transmission lines, telegraph equations,  characteristic impedance, reflection coefficients, VSWR, wave impedance, stubs, and basic matching circuits (quarter wave transformer and series/shunt stub matching)
Application of Maxwell's equations to electro-magnetic plane wave propagation. Wave parameters, attenuation, Wave impedance, reflection, and transmission  in loss-free and lossy medium. Skin depth.",EGA207 Electromagnetics
61117cd8d6f9d1d8a124ad1c,9939749939,"The module involves the application of scientific and engineering principles to the solution of a practical problem associated with engineering systems and processes.

The student will gain experience in working independently on a substantial, individually assigned task, using accepted planning procedures. It will require and develop self-organisation and the critical evaluation of options and results, as well as developing technical knowledge in the chosen topic.",EGW353 Research Project (Welsh)
61117cd9d6f9d1d8a124ad22,3896027545,"State-of-the-art wide band gap semiconductor materials and technology will be considered with emphasis on diamond, silicon carbide, gallium nitride and metal oxides. The course will cover everything from materials growth through device processing technology, to devices and applications.  Current commercial devices and anticipated devices will be highlighted and discussed. The semiconductor physics needed for devices simulation and an introduction to device simulation will be covered. Metal oxide wide band gap semiconductors and their applications in renewable energy generation will be discussed.",EGLM01 Wide band-gap Semiconductors
61117cd9d6f9d1d8a124ad23,3896027545,"This module provides an introduction to the analysis techniques used in nanotechnology, and general surface science, including scanning probe microscopy, electron and diffraction techniques.",EGNM01 Probing at the Nanoscale
61117cdad6f9d1d8a124ad42,3896027545,"This module explores the novel properties of semiconductors and metals when their dimension reach the nanometre scale. The module reviews various types of nanostructures (nanowires, quantum dots, graphene, carbon nanotubes) focussing on fabrication techniques, properties and practical applications. It also details the challenges faced by the Silicon industry beyond Moore's law and highlights possible replacements for CMOS technology.",EGNM04 Nanoscale Structures and Devices
61117ce6d6f9d1d8a124ae96,6389007972,"This module aims to generate ability to solve the problems by applying Laws of Thermodynamics.  The module extends the thermodynamic concepts taught in EG-161 to apply energy conservation principles to steady and non flow processes and use the second law of thermodynamics to quantify irreversibilities in processes. Steady flow systems such Air Conditioning, Refrigeration and Heat Pump are also discussed in detail along with Combustion of Fuels and Jet Engines.",EG-261 Thermodynamics 2
61117ce7d6f9d1d8a124aead,6389007972,"The course introduces the students to experimental studies in a wide range of subjects. There are four individual experiments (HEAT/JET/STRESS/VIBRATION)

Each experiment is self contained and the student will be assessed via either:
- A lab report which will have a set of experiment specific questions to answer.  
- An online Canvas assessment.

All students work is scheduled in groups and individuals will carry out four experiments. The assessments are all individually submitted.

The students keep a log-book of the experimental observations and results, which is used for reference for the technical report from each experiment written-up in the week after the experiment.",EG-268 Experimental Studies - Mechanical
61117ce7d6f9d1d8a124aeae,6389007972,The module will be presented with real life scenario of improving mechanical properties of a cast component by providing suggestions for optimising its alloy composition. The module will cover the necessary metallurgical knowledge required to review the state-of-the-art in the field. It is expected that the critical literature review will be an exemplar document for foundry process engineers and metallurgists. It should enable them to evaluate risks and opportunities in their in-process quality improvement projects within Industry 4.0 context and as required by the Clause 6.1 of ISO9001:2015 quality standard.,EG-M93 Metallurgy and Process Optimisation
61117ce7d6f9d1d8a124aeaf,6389007972,"The course introduces the students to experimental studies in a wide range of subjects relevant to Aerospace Engineering.  

Each experiment is self contained and the student will present the findings in written form through a lab report (or combination of lab reports and class tests) which will have a set of experiment specific questions to answer.  

This written reports and class tests also forms the basis for the assessment.  

All students work in groups and carry out five in-situ experiments and one external experiment, however the assignments are all individually submitted.

The students keep a log-book of the experimental observations and results, which is used for reference for the technical report from each experiment written-up within the fortnight after the experiment.",EGA229 Experimental Studies - Aerospace
61117d20d6f9d1d8a124b34f,3781890990,"This course will consider human physiology from an Engineering standpoint, concentrating on the system architecture of major physiological components within the body, e.g. cardiovascular, nervous, muscular and respiratory systems. Emphasis will be place on the system level output and the control mechanisms required to maintain body homeostasis. A major practical element will run alongside the presentation of taught material. The Simulink programming environment will be used to: 
i. Model the behaviour and control of generalised systems and;
ii. Simulate the function of specific biological systems relating to human physiology.

Course elements:
¿ Introduction to basic systems - definition, components and architecture, emergent phenomenon
¿ Introduction to control theory - feedback, error monitoring, proportional control, dynamic systems
¿ Translation of systems control theory and models to human physiology
¿ Detailed modelling and simulation of specific physiological systems",EGA226 Physiological systems
61117d53d6f9d1d8a124b5e8,7527529814,"Materials resources are and always have been a controlling factor in economic and social human development. This course assumes no prior knowledge and explores the development of materials exploitation from the earliest times illustrating how the availability of resources and the ingenuity of humankind to exploit and extract new materials has allowed the evolution of our modern world. In historical terms, materials exploitation has always been related to economic growth or military needs. Increasingly, sources of energy and materials are sought which are both economically attractive and sustainable.  As such, in each section of the course, aspects of sustainability and economics will be addressed, to show how and why certain materials choices are made for specific applications.",EG-183 Materials Resources
61117d53d6f9d1d8a124b5e9,7527529814,"This module covers the underlying scientific principles behind the physical properties of functional and smart materials. It provides the basis for electrical conductivity, semiconductivity, superconductivity as well as optical, magnetic and thermal properties. The ways in which these properties can be utilised in a wide range of devices is explored.
Module Aims: to introduce the scientific principles behind the physical properties of functional and smart materials and to explore the manufacture of functional devices.",EG-279 Functional and Smart Materials
61117d54d6f9d1d8a124b600,7527529814,"Historically coatings have been relatively benign with developments focussing on increased lifetime or greater control of colour and adhesion. In recent years industry and society have demanded increased functionality for coatings and no more so than in the world of construction. Every year millions up millions of square meters of painted cladded material is produced in the UK. By functionalising just a small percentage of this output to generate, store and release energy it is possible to have a huge impact in the energy and climate challenges set by government. This module will furnish the students with information and knowledge on the various photovoltaic technologies under development, paying particular attention to technologies that utilise earth abundant, environmentally friendly materials. The course will require students to make a solar cell in the laboratory and perform measurements on its efficiency.",EGTM99 Functional Coatings
61117d5bd6f9d1d8a124b663,9868132974,"1.1	Introduction to Additive Manufacturing
1.3	Additive Manufacturing Processes
1.3   Applications of Additive Manufacturing
1.4	Mechanics of the Powder Bed System
1.5   Physics of Additive Manufacturing
1.6	AM Defects and Process Control
1.7   Measurement and analysis of AM properties
1.8	Computer Aided Engineering of AM Parts 
1.9   Powder Metals
1.10	Design for AM and part preparation",EG-M37 Additive Manufacturing
61117d5bd6f9d1d8a124b664,9868132974,"The course builds on the knowledge and experience developed by the students in experimental studies during Level 2. A number of advanced scientific experiments will be undertaken. In addition, students will carry out a number of modelling benchmark problems in order to develop their ability to create appropriate models, interpret the predictions and compare them with alternative solutions.",EGA324 Mechanical Engineering Practice
61117d69d6f9d1d8a124b73f,6518021608,"Enabling students to secure strong understanding of the current microwave and RF communication technologies, both from the theoretical and experimental point of views.",AT-M49 RF and Microwaves
61117d69d6f9d1d8a124b740,6518021608,"After passing Part One students will need to conduct a research project and write a dissertation. 

The module aims to develop fundamental research skills. It comprises the development of supervised research work leading to a dissertation in the field of the Master's degree programme. The specific research topic will be chosen by the student following consultation with academic staff.",AT-M58 MSc Dissertation - Communications Engineering
61117d6ad6f9d1d8a124b756,6518021608,"The module reviews linear modulations, channel models for radio wave propagation in wireless communications, and the receiver design principles. The transmission diversity techniques are also included. In the second part, the techniques used in optical wireless communications are explained.",AT-M76 Radio and Optical Wireless Communications
61117d6ad6f9d1d8a124b757,6518021608,The module develops the analysis and synthesis of distributed circuits and the principles of microwave antennas.,EG-341 Microwave Circuits and Antennas
61117d6bd6f9d1d8a124b76c,6518021608,"Enabling students to secure strong understanding of the current communication technologies, both from the theoretical and experimental point of views.",EGA333 Communications
61117d93d6f9d1d8a124b957,5785772249,Competence in engineering drawing using an industry standard CAD system and essential laboratory skills for Mechanical Engineers.,EG-110 Engineering Skills & Applications
61117d94d6f9d1d8a124b966,5785772249,Competence in engineering drawing using an industry standard CAD system and essential laboratory skills,EG-163 Design and Laboratory Classes 1
61117d94d6f9d1d8a124b967,5785772249,Materials Practicals 2b: Applied examples in advanced metallic materials - identification and assessment of microstructures and mechanical properties of a variety of ferrous and non-ferrous alloys. The module will explore the link between microstructure and mechanical properties and show how processing treatments can radically alter the microstructure and behaviour of materials.,EG-287 Materials Practicals 2b: Applied examples in advanced metallic materials
61117d96d6f9d1d8a124b976,5785772249,"Professional skills can be defined as the transferable skills needed by an individual to make them `employable¿. Along with good technical understanding and subject knowledge, employers often outline a set of skills that they desire from an employee. These skills are what they believe will equip the employee to carry out their role to the best of their ability. Employability depends on your knowledge, skills and attitudes, how you use those assets, and how you present them to employers. This module will introduce a range of professional skills, the importance of them and how they can be developed and enable the student to assess his/her own weaknesses and strengths in terms of individual and team working environments.",EGTM76 Professional Development for Engineers
61117da7d6f9d1d8a124ba2d,3944179072,"The course builds on information presented in Manufacturing Technology I (EG-182) by describing advanced processes for special machining and surface modification and by examining available joining techniques for assembly of components.   The advantages and limitations of specific processes are outlined and procedure for optimum design and manufacture provided.   The importance of quality assurance in manufacturing is discussed and selected methods of condition assessment are described.
Module Aims: to provide awareness and understanding of advanced manufacturing methods used for engineering materials and components.",EG-284 Manufacturing Technology II
61117da8d6f9d1d8a124ba3b,3944179072,"This module demonstrates the outcomes of three years of learning and applies multiple skills to a design project. The project will show that students can manage and deliver a design task, as a team, through all stages of the design process. Students should progress from specification to concept design, undertake analysis (using computer tools as appropriate) and produce a design report and assembly drawings.",EGA334 Mechanical Engineering Design 3
61117dafd6f9d1d8a124baa3,8526936818,"This module details the mathematical descriptions necessary for the simulation of a variety of critical engineering problems, with an emphasis on materials processing. Application of these to heat and mass diffusion, electric fields, fluid dynamics etc is considered. Several case studies of manufacturing processes are included together with consideration of some multi-scale phenomena.

Module Aims: to provide a detailed understanding of computational simulation methods for modelling materials engineering problems.",EG-292 Modelling and Simulation of Materials
61117dafd6f9d1d8a124baa4,8526936818,"The module aims to develop fundamental research skills. It comprises the development of supervised research work leading to a dissertation in the field of the Master's degree programme. The specific research topic will be chosen by the student following consultation with academic staff.",EG-D13 MSc Dissertation - Virtual Reality
61117db0d6f9d1d8a124baaf,8526936818,Students will acquire the basic skills necessary to create their own 3D Virtual Reality environments utilising basic project and software management systems.,EG-M126 Development of Virtual Reality Environments 1
61117db0d6f9d1d8a124bab0,8526936818,Practical lab sessions covering VR applications.,EG-M130 Development of Virtual Reality Environments 2
61117db0d6f9d1d8a124bab1,8526936818,"The aim of the module is to undertake an in-depth study into the state-of-the-art of VR related to a student and discipline-specific subject. This will be done by carrying out a detailed literature survey and examination of their chosen topic of specialisation. Additionally, students will explore interdisciplinary activities or opportunities in the chosen field.",EG-M131 Case Study in state-of-the-art Virtual Reality
61117db4d6f9d1d8a124bae8,1890427583,"This module offers a balanced, streamlined one-semester introduction to Engineering Statistics that emphasizes the statistical tools most needed by practicing engineers. Using real engineering problems students see how statistics fits within the methods of engineering problem solving and learn how to apply statistical methodologies to their field of study. The module teaches students how to think like an engineer when analysing real data.  

Mini projects, tailored to each engineering discipline, are intended to simulate problems that students will encounter professionally during their future careers. Emphasis is placed on the use of statistical software for tackling engineering problems that require the use of statistics.",EG-219 Statistical Methods in Engineering
61117db4d6f9d1d8a124baf1,1890427583,Students will carry out a medical engineering design project in groups of up to 4 people.,EGA325 Medical Engineering Group Design Project
61117db4d6f9d1d8a124baf2,1890427583,"¿ Quantum mechanics ¿ Bohr model of the atom, Schrodinger equation, energy eigenvalues and wave functions of the hydrogen atom.

¿ Application of quantum mechanics to nano-scale semiconductor structures ¿ Semiconductor band structure, effective mass approximation, quantum wells, wires and dots, density of states for electrons, quantum devices. 

¿ Molecular modelling ¿ Basic atomic forces and bonding, small molecule models, proteins, molecular modelling packages.

¿ Transport of particles ¿ Electron transport; diffusion and conduction, nano-fluidics, rate equations and Monte Carlo simulations.",EGNM03 Nanoscale Simulation
61117db5d6f9d1d8a124bafe,3338421500,To provide a detailed understanding of fracture mechanics and fatigue of materials; relating to real-world case studies and current cutting-edge research. Failure of biological and engineered materials.,EG-381 Fracture and Fatigue
61117db5d6f9d1d8a124baff,3338421500,"This module is split into two parts. Firstly, Competence in engineering drawing using CAD. Secondly essential laboratory skills, including mechanical testing, microscopy (light, electron, X-ray), virtual reality to explore microstructures, and report writing.",EGA163 Design and Laboratory Classes 1
61117db6d6f9d1d8a124bb07,3338421500,To provide a detailed understanding of fracture mechanics and fatigue modelling of materials; relating to real-world case studies and current cutting-edge research. Failure of biological and engineered materials.,EGM402 Fracture and Fatigue
61117db6d6f9d1d8a124bb0f,3338421500,"Group workshops, group discussion, and case studies will be used to give students an enhanced understanding of public engagement and science communication, and how they can develop content. It will highlight the importance of communicating science to publics. Using examples of science communication from different outlets and aimed at different audiences. 
The module will consider science communication from a researcher¿s point of view, and also journalism/press/media and how to work with science news outlets, and also from the perspective of the audience.

Students will also learn about outreach and public engagement, linked to the Materials Live programme at Swansea University, and from science engagement experts at the Royal Institution in London. This will be a residential activity based in London for two days, covering different outreach and engagement methods, language, content, and delivery styles. Group sessions will focus on developing and delivering talks, demonstrations, and web content/talking to camera.",EGSM11 Public Engagement and Science Communication
61117db6d6f9d1d8a124bb10,3338421500,"This module builds upon PM-269 Population Health and the art of research 1 and is designed to provide students with the opportunity to further develop their research skills by undertaking data analysis and interpretation of the results of a small-scale research study. Students will also gain an insight into the mechanisms through which research findings can be disseminated to the scientific community, and the importance of engaging the public in research.",PM-271 Population Health & The Art of Research 2
61117dd2d6f9d1d8a124bc7d,6651224154,"The module reviews linear modulations, channel models for radio wave propagation in wireless communications, and the receiver design principles. The transmission diversity techniques are also included. In the second part, the techniques used in optical wireless communications are explained.",AT-M76 Radio and Optical Wireless Communications
61117dd2d6f9d1d8a124bc7e,6651224154,"This module offers a balanced, streamlined one-semester introduction to Engineering Statistics that emphasizes the statistical tools most needed by practicing engineers. Using real engineering problems students see how statistics fits within the methods of engineering problem solving and learn how to apply statistical methodologies to their field of study. The module teaches students how to think like an engineer when analysing real data.  

Mini projects, tailored to each engineering discipline, are intended to simulate problems that students will encounter professionally during their future careers. Emphasis is placed on the use of statistical software for tackling engineering problems that require the use of statistics.",EG-219 Statistical Methods in Engineering
61117dd3d6f9d1d8a124bc84,6651224154,"The laboratory modules EGA223 provides a practical experience of some of the material presented in taught modules, including:

EG-240 Electronic Circuits: the bipolar transistor, the long tailed pair and the instrumentation amplifier.

EG-247 Signals and Systems: digital encoding and digital filters.

Experiments on Amplitude Modulation, Frequency Modulation and Digital Modulation are also included to
support the two Communications modules later in the degree programme.",EGA223 Electronic Circuits Laboratory
61117dd3d6f9d1d8a124bc85,6651224154,Micro and Nano Electro-Mechanical Systems (MEMS/NEMS) are technology that integrates electrical and mechanical components and they offer many novel and diverse applications ranging from display technologies to sensor systems.,EGNM09 Micro and Nano Electro-Mechanical Systems
61117ddfd6f9d1d8a124bd1e,7558645232,"This module provides an introduction to the subject of coastal engineering. It provides an overview of the main physical processes that shape the coastal environment and the wider context of coastal engineering, together with the underlying tidal theory, wave transformation methods and sediment transport concepts. The programme will consist of a series of lectures and examples classes.",EG-M107 Coastal Processes and Engineering
61117ddfd6f9d1d8a124bd1f,7558645232,The aim of the module is to undertake an in-depth study into the use of research methods in engineering practice by carrying out a detailed literature survey and state of the art examination in a given topic of specialization.,EG-M192 Research Case Study
61117de0d6f9d1d8a124bd23,7558645232,"Recent years have seen an increasingly volatile climate and hence severe floods across the UK and worldwide, which also accompanies with a constant demand for expertise and know-hows for flood risk management.  We intend to use this module to facilitate civil and environmental engineering students with necessary engineering skills and techniques for flood risk management with special focuses on current practice and national polices related and climate change impact and sustainability issues.  Any student wanting to pursue or develop in a related career, e.g., water managers, consultancy in flood risk management is encouraged to take the module.",EG-M35 Flood Risk Management
61117de0d6f9d1d8a124bd24,7558645232,The module provides an introduction to the methods that can be employed by engineers for the analysis of basic problems involving stationary and flowing fluids. The module contains a theoretical part (delivered in lectures) and a practical component (comprising a set of laboratory experiments). The practical part aims to consolidate the understanding of fluid mechanics in civil engineering.,EGA117 Fluid Mechanics I
61117de0d6f9d1d8a124bd28,7558645232,"This module introduces the fundamentals of wave and tidal mechanics including linear wave theory, wave transformation, nearshore processes, theory of tides and coastal water level variations which are essential to coastal engineering. The concepts introduced here provide an overview of the main physical processes that shape the coastal environment and
forms the basis of learning more complex coastal zone management, coastal zone processes modelling and coastal designs in Level M.",EGA331 Coastal processes and engineering
61117e12d6f9d1d8a124bee0,1040855823,"The course introduces the students to aircraft dynamics simulation and control by giving the necessary background about the flight dynamics, controller design and basic autopilot, and by using several commercial/educational/open source software/codes and the in-house flight simulator to provide practical experience.",EG-M81 Flight Dynamics and Control
61117e13d6f9d1d8a124bee2,1040855823,"The module introduces the topic of feedback control systems and presents methods of modelling that lead to transient, steady state and stability performances in control systems. An emphasis is placed on links between time responses and complex frequency domains. Principal topics are feedback systems, Bode, Nyquist and root-locus analysis, stability conditions  and compensation design.
The overall aim is to understand and be able to apply basic techniques for the analysis and design of feedback control systems.",EGA228 Aerospace Control
